tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,date,category_raw,category
551342,248480,True,Sat Dec 02 19:21:29 +0000 2017,@Delta for some reason my global entry/traveler number isn’t showing on my reservation. Help?,551341,,2017-12-02,question,question
551344,248481,True,Sat Dec 02 19:17:18 +0000 2017,@Delta wish Delta would waive change ticket fees for US servicemembers when we are moved to another post after ticket issue. I was charged $200,551343,,2017-12-02,complaint,complaint
551351,248482,True,Sat Dec 02 18:56:36 +0000 2017,"@Delta I can see that you don't allow transport of ready meals, but what good am I allowed in your checked and hand luggage?","551350,551352",,2017-12-02,question,question
551355,248483,True,Sat Dec 02 19:16:45 +0000 2017,"Having quite a time with @Delta customer service. Wait more than an hour to speak w an agent. She doesn’t think she can help but when she puts me on hold again, call fails. No call back. So I’ll start again.","551353,551356",,2017-12-02,complaint,complaint
551358,248484,True,Sat Dec 02 19:10:30 +0000 2017,"@delta On https://t.co/lZHTYCg3fr, how do I designated that I want to keep my mileage bonus?",551357,,2017-12-02,question,question
551361,248485,True,Sat Dec 02 19:01:14 +0000 2017,"@Delta in Canun and you cancelled my girlfriends flight for no reason thanks for nothing!!!
Rude staff, Horrible person ignoring me, unhelpful now I have to stay overnight in Atlanta terrible service.
I take several flights a year Delta are now bottom of my list.",551359,,2017-12-02,complaint,complaint
551363,248486,True,Sat Dec 02 19:09:32 +0000 2017,"@Delta making a difference with beautiful new planes, luxurious seats, state of the art entertainment and most importantly courtesy and humour.","551362,551364",,2017-12-02,compliment,compliment
552705,211391,True,Sat Dec 02 19:37:38 +0000 2017,"My heart is heavy with loss but it is also full with gratitude for an outstanding @Delta customer service experience and their medical emergency discounts. Thank you, @Delta, for coming through during a tough time for me.","552706,552704",,2017-12-02,compliment,compliment
551336,248479,True,Sat Dec 02 19:14:47 +0000 2017,@Delta @824 is this really how you treat luggage that says FRAGILE? https://t.co/wyPUZ6OLUm,551334,,2017-12-02,complaint,complaint
552709,132237,True,Sat Dec 02 19:30:38 +0000 2017,"@Delta you need to review your partnership with gogo. They are not providing the service you believe they are. When it works it's subpar, and I'm now finding it's barely working at all. I've had multiple flight where the service is down. Make sure they aren't robbing you blind.","552710,552708",,2017-12-02,complaint,complaint
552712,244463,True,Sat Dec 02 19:36:27 +0000 2017,These were like ginger flavoured dog biscuits. (FYI: I have eaten dog biscuits.) Quite tasty! 😃🐕 #Delta @Delta https://t.co/4HAj9KBPkZ,"552711,552713",,2017-12-02,compliment,compliment
552715,248890,True,Sat Dec 02 19:37:15 +0000 2017,"DTW-DCA. Take me home, @Delta! #travel #amflying",552714,,2017-12-02,question,question
552717,248891,True,Sat Dec 02 19:32:26 +0000 2017,@Delta my last two flights aren’t registering my points in the app....help! 😩😅,552716,,2017-12-02,question,question
547242,247294,True,Sat Dec 02 17:10:43 +0000 2017,DFW @Delta skyclub in terminal E is 🔥🔥,547241,,2017-12-02,compliment,compliment
552719,244463,True,Sat Dec 02 19:29:59 +0000 2017,Just arrived at Roatán via @Delta. https://t.co/AtMRVeg4ed,552718,,2017-12-02,compliment,compliment
552721,218042,True,Sat Dec 02 19:24:56 +0000 2017,"I have no travel luck, I have no travel luck. Why travel gods whyyyyyy?! Why @Delta whyyyyy?! Poke tacos at @25155 are helping me eat my feelings. #ATL #biztravel",552720,,2017-12-02,other,other
551340,157238,True,Sat Dec 02 19:23:10 +0000 2017,hey @Delta,551338,,2017-12-02,question,question
551370,248487,True,Sat Dec 02 18:53:29 +0000 2017,@Delta the gate agent for flight 868 from Minneapolis to Vegas was one of the best I have ever experienced. Employees like her make the experience much more enjoyable! Thank You!,551369,,2017-12-02,compliment,compliment
550079,248119,True,Sat Dec 02 18:33:45 +0000 2017,@Delta You have got to be kidding me with this hour wait time.,"550078,550080",,2017-12-02,complaint,complaint
548736,247712,True,Sat Dec 02 17:55:42 +0000 2017,Dear @Delta - thanks for getting me home early AND with my bag! I get an extra few hours this weekend with my kids! #roadwarrior #DeltaAirElves https://t.co/zkRomDngZU,548735,,2017-12-02,compliment,compliment
548705,247706,True,Sat Dec 02 17:43:41 +0000 2017,@Delta is it possible to list me on an earlier flight out of jfk? Is same day confirm an option?,"548703,548708",,2017-12-02,question,question
550075,248118,True,Sat Dec 02 18:33:13 +0000 2017,@Delta 2 hours to receive a call back or be on hold for two hours to change my flight tomorrow ? Wow that’s horrible customer service. Unacceptable.,"550074,550076,550077",,2017-12-02,complaint,complaint
548702,247705,True,Sat Dec 02 18:23:13 +0000 2017,"I ❤️ you, @Delta, so so much.",548701,,2017-12-02,compliment,compliment
548710,247707,True,Sat Dec 02 18:11:31 +0000 2017,@Delta do what are you going to do to make this right?,"548709,548711",,2017-12-02,complaint,complaint
547244,247295,True,Sat Dec 02 16:57:15 +0000 2017,"Thanks, @Delta ... Accidentally left one of my phones in the Sky Club near D27 at ATL on Thursday night, and it's back in my hands today.  #AboveAndBeyond",547243,,2017-12-02,compliment,compliment
548713,247708,True,Sat Dec 02 18:10:29 +0000 2017,This makes me love @Delta more https://t.co/4tlFzLovt8,548712,,2017-12-02,compliment,compliment
548715,247709,True,Sat Dec 02 18:09:04 +0000 2017,"Okay @Delta, I know there’s no real competition on this SEA-ATL route but given that you offer lie flat in 1st on the SEA-JFK route, why can’t you offer the same to your global hub?",548714,,2017-12-02,question,question
548732,247711,True,Sat Dec 02 18:06:30 +0000 2017,Hi @Delta  I️ have a spend question for my Delta Amex platinum,548731,,2017-12-02,question,question
548734,244761,True,Sat Dec 02 18:04:49 +0000 2017,What? no WiFi on this flight!!! Come on @delta,548733,,2017-12-02,complaint,complaint
550060,248113,True,Sat Dec 02 18:53:12 +0000 2017,"@Delta Hey guys, I'm seeing two charges on my account pending for one ticket.",550059,,2017-12-02,Category: Complaint,complaint
550064,248114,True,Sat Dec 02 18:38:14 +0000 2017,Every time I fly @Delta they always have to announce that there is limited room/going to have to check bags. Immediately people start lining up to board the plane so they get a spot first. If my Delta Comfort+ seat doesn't have a reserved overhead we're going to have problems.,550063,,2017-12-02,complaint,complaint
550067,248115,True,Sat Dec 02 18:43:26 +0000 2017,@Delta need assistance with booking my seat. It says I can get it at gate but i want to select now. Can you PM me and get this sorted out. Your App isn’t letting me select my seat. #DeltaAirlines,550065,,2017-12-02,question,question
550070,186483,True,Sat Dec 02 18:35:58 +0000 2017,Sent @Delta email at 8pm Friday about a big issue. They call me Saturday morning at 8am and reslove it in 5mins.  Email @248116 week ago about little issue. They forgot about and said it would be 30 days. Who did it better?!  @delta Rocks!!!!,"550069,550071",,2017-12-02,compliment,compliment
550073,248117,True,Sat Dec 02 18:38:01 +0000 2017,"@Delta Um, still waiting to get off our plane in Columbus, Ohio. Been sitting for over 15 minutes. What's the point of arriving early only to sit here waiting for a  jetway so we can deboard? Is this another breakdown in communication? I want off this plane! SOS!",550072,,2017-12-02,complaint,complaint
479019,228830,True,Fri Dec 01 12:21:28 +0000 2017,"@Delta Hi, where can I view the benefits for a KLM Flying Blue Silver member when flying with Delta? Does it equate to the Delta Silver Medallion level?",479018,,2017-12-01,question,question
479952,229059,True,Fri Dec 01 13:02:13 +0000 2017,@Delta bruh... https://t.co/xpSxiIA2vs,"479953,479951",,2017-12-01,complaint,complaint
479022,228832,True,Fri Dec 01 12:17:05 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",479021,,2017-12-01,question,question
479017,183784,True,Fri Dec 01 12:34:23 +0000 2017,"I'm at @Delta Air Lines Ticket Counter in Columbus, OH https://t.co/0TLD45fi3o",479016,,2017-12-01,other,other
479015,228829,True,Fri Dec 01 10:46:51 +0000 2017,"Took a nonstop from Portland to Amsterdam. The flight tracker system said we'd fly 4528 miles. It also said we were on a 767 series 300, with a range of 3515 miles. Disconcerting. (Don't worry. We made it. It was a 767 300ER. ER = Extended Range.) @Delta",479014,,2017-12-01,question,question
479010,228828,True,Fri Dec 01 12:44:50 +0000 2017,Thank you @Delta for not letting people at @122828 about the gate/terminal switch to LaGuardia. 😡 My aunt Charline and Uncle Louis missed their flight!!!! Bad business!,479007,,2017-12-01,complaint,complaint
479006,228827,True,Fri Dec 01 11:53:51 +0000 2017,@Delta not feeling sky priority is getting any priority this morning at T4 front end.,479005,,2017-12-01,complaint,complaint
479940,229056,True,Fri Dec 01 13:07:06 +0000 2017,@delta First time in &gt;100 flights that my KTN hasn’t registered properly in my airline’s system. Also first time I’ve flown Delta in a while. Guess I’m better off sticking with @AmericanAir,"479939,479941",,2017-12-01,complaint,complaint
479943,229057,True,Fri Dec 01 13:16:14 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",479942,,2017-12-01,question,question
479947,229058,True,Fri Dec 01 13:15:00 +0000 2017,"@Delta  - on my recent eze-ATL flight, the purser said he’d issue me 30k miles on account of a broken seat and broken tv. Showed me on his device, but miles haven’t showed up. It’s been almost a week! Can you help?",479946,,2017-12-01,complaint,complaint
479949,228618,True,Fri Dec 01 13:10:52 +0000 2017,still waiting @Delta #nohelp 🖕🖕🖕 https://t.co/UpjjDng19O,479948,,2017-12-01,complaint,complaint
479978,188231,True,Fri Dec 01 12:52:25 +0000 2017,Landed at #ATL @122828 @Delta #DL1872 🛬,479977,,2017-12-01,other,other
479964,229061,True,Fri Dec 01 13:04:31 +0000 2017,@Delta Many thanks to Lonzie &amp; Christina at ATL Gate A20. Super cheerful and helpful. Can’t thank them enough for helping me make my flight and recognizing my status. Thank them for me!,479963,,2017-12-01,compliment,compliment
479968,229062,True,Fri Dec 01 12:55:18 +0000 2017,@824 How early can we check our bags at the airport? Our flight doesn't leave till 6:15pm...,"479967,479969,479970",,2017-12-01,question,question
479972,229063,True,Fri Dec 01 13:00:32 +0000 2017,@Delta Stuck at PWM since 4am.  No navigation in airplane and no one knows what is going on.  Called into customer support and they are offering no help as well.,479971,,2017-12-01,complaint,complaint
479974,229064,True,Fri Dec 01 12:57:59 +0000 2017,Have the same crew from Wed night @Delta —-they are awesome!,479973,,2017-12-01,compliment,compliment
479976,229065,True,Fri Dec 01 12:53:05 +0000 2017,@delta Great Crew on the Oklahoma City fligh 1147 out of Atlanta. Made my daughter's day!https://t.co/59RutdgJQx,479975,,2017-12-01,compliment,compliment
481186,229373,True,Fri Dec 01 13:34:20 +0000 2017,"Having a zillion @Delta skymiles is nice, but being able to use them would be even nicer.","481185,481187",,2017-12-01,complaint,complaint
481190,188231,True,Fri Dec 01 13:38:40 +0000 2017,#DL2433 is my penultimate flight to 2 Million Miles on @Delta. My 2MM flight will be on Sunday. ⚜️🛫 #MillionMiler,"481189,481191,481192,481193,481194",,2017-12-01,compliment,compliment
481196,229374,True,Fri Dec 01 13:47:03 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",481195,,2017-12-01,question,question
478232,228627,True,Fri Dec 01 11:22:01 +0000 2017,@Delta good morning can you please provide us with a status on when the standby list will be fixed via the app.,478231,,2017-12-01,question,question
481198,229375,True,Fri Dec 01 13:42:47 +0000 2017,@delta. Could you have @13709 or whoever is in charge of maintenance fix the outlets? https://t.co/a65qflQimr,481197,,2017-12-01,complaint,complaint
481208,229378,True,Fri Dec 01 13:29:22 +0000 2017,This helps explain why my long haul flights in economy on the Dreamliner are more like a nightmare. Seats on the A380 and new A350 are way more comfortable. Glad @Delta made the right choice there. https://t.co/8fXsbVNOb9,481207,,2017-12-01,compliment,compliment
481200,229375,True,Fri Dec 01 13:37:57 +0000 2017,@delta flight delayed and no charging outlets work in terminal C gate 16.  One or the other would be nice.,481199,,2017-12-01,complaint,complaint
481202,229376,True,Fri Dec 01 13:34:43 +0000 2017,"@Delta traveling with a toddler is never easy, but your staff did everything to make it go as smooth as possible, Thank You !!!",481201,,2017-12-01,compliment,compliment
479003,119024,True,Fri Dec 01 12:48:10 +0000 2017,Oh @Delta...cross-terminals connection today w/ negative time from arrival &amp; boarding? Ouch! https://t.co/bBhgC8vaBC,479001,,2017-12-01,complaint,complaint
477200,228405,True,Fri Dec 01 10:56:16 +0000 2017,Platinum Delta member but they upgrade crew bs @Delta https://t.co/jfwIF7uxfI,477197,,2017-12-01,complaint,complaint
478230,228626,True,Fri Dec 01 11:25:46 +0000 2017,@Delta my traveling companion was able to check in via mobile app but I can’t. Please help!,478229,,2017-12-01,question,question
477204,228406,True,Fri Dec 01 10:50:38 +0000 2017,"@Delta I fly to Montreal for work almost every month and my return flight has never left on time. I mean it, never. Is mainline going to take over this route when the EXJ contract ends?",477202,,2017-12-01,complaint,complaint
475276,160942,True,Fri Dec 01 10:10:01 +0000 2017,"It's 5AM. Awake bright &amp; early (ok, not so bright. It's actually still dark out). At DCA, heading to LGA to join the ladies of @2554. If you're awake, say hello! @Delta baby, I need this ✈️ to be on time. Gotta be in studio at 8:30am https://t.co/h3goHrhl1n","475277,475278,475279,475280,475281,475282,475283,475284,475285,475286,475287,475288,475289,475267,475290,475291,475292,475293,475294,475295,475296,475297,475298,475299,475300,475301,475302,475303,475304,475305,475306,475307,475308,475309,475310,475311,475312,475313,475314,475315,475316,475317,475318,475319,475320,475321,475322,475323,475324,475325,475326,475327,475328,475329,475330,475331,475332,475333,475334,475335,475336,475337,475338,475339,475340,475341,475342,475343,475344,475345,475346,475347,475348,475349,475350,475351,475352,475353,475354,475355,475356,475357,475358,475359,475360,475361,475362,475363,475364,475365,475366,475367,475368,475369,475370,475371,475372,475373,475374,475375,475376,475377,475378,475379,475380,475381,475382,475383,475384,475385,475386,475387,475388,475389,475390,475391,475392,475393,475394,475395,475396,475397,475398,475399,475400,475401,475402,475403,475404,475405,475406,475407,475408,475409,475410,475411,475412,475413,475414,475415,475416,475417,475418,475419,475420,475421,475422,475423,475424,475425,475426,475427,475428,475429,475430,475431,475432,475433,475434,475435,475436,475437,475438,475439,475440,475441,475442,475443,475444,475445,475446,475447,475448,475449,475450,475451,475452,475453,475454,475455,475456,475457,475458,475459,475460,475461,475462,475463,475464,475465,475466,475467,475468,475469,475470,475471,475472,475473,475474,475475,475476,475477,475478,475479,475480,475481,475482,475483,475484,475485,475486,475487,475488,475489,475490,475491,475492,475493,475494,475495,475496,475497,475498,475499,475500,475501,475502,475503,475504,475505,475506,475507,475508,475509,475510,475511,475512,475513,475514,475515,475516,475517,475518,475519,475520,475521,475522,475523,475524,475525,475526,475527,475528,475529,475530,475531,475532,475533,475534,475535,475536,475537,475538,475539,475540,475541,475542,475543,475544,475545,475546,475547,475548,475549,475550,475551,475552,475553,475554,475555,475556,475557,475558,475559,475560,475561,475562,475563,475564,475565,475566,475567,475568,475569,475570,475571,475572,475573,475574,475575,475576,475577,475578,475579,475580,475581,475582,475583,475584,475585,475586,475587,475588,475589,475590,475591,475592,475593,475594,475595,475596,475597,475598,475599,475600,475601,475602,475603,475604,475605,475606,475607,475608,475609,475610,475611,475612,475613,475614,475615,475616,475617,475618,475619,475620,475621,475622,475623,475624,475625,475626,475627,475628,475629,475630,475631,475632,475633,475634,475635,475636,475637,475638,475639,475640,475641,475642,475643,475644,475645,475646,475647,475648,475649,475650,475651,475652,475653,475654,475655,475656,475657,475658,475659,475660,475661,475662,475663,475664,475665,475666,475667,475668,475669,475670,475671,475672,475673,475674,475675,475676,475677,475678,475679,475680,475681,475682,475683,475684,475685,475686,475687,475688,475689,475690,475691,475692,475693,475694,475695,475696,475697,475698,475699,475700,475701,475702,475703,475704,475705,475706,475707,475708,475709,475710,475711,475712,475713,475714,475715,475716,475717,475718,475719,475720,475721,475722,475723,475724,475725,475726,475727,475728,475729,475730,475731,475732,475733,475734,475735,475736,475737,475738,475739,475740,475741,475742,475743,475744,475745,475746,475747,475748,475749,475750,475751,475752,475753,475754,475755,475756,475757,475758,475759,475760,475761,475762",,2017-12-01,question,question
476586,138977,True,Fri Dec 01 11:19:30 +0000 2017,@Delta auto check in is ridiculous and now even more confusing with delayed auto check in.  Wow. Delta really is pushing the limits of company stupidity.  What more can DL get away with !?,476585,,2017-12-01,complaint,complaint
481213,229380,True,Fri Dec 01 13:28:18 +0000 2017,"Hey @Delta @824, waiting for MQD credits. I am 306 away from Platinum. Also, I requested account address update to our NL address. I’ve sent all documentation https://t.co/WD0kHcvFKH!","481211,481214,481215",,2017-12-01,question,question
476589,208998,True,Fri Dec 01 11:16:53 +0000 2017,@Delta cleared upgrade on my first flight today 😊 now if my GUC could clear on the way to ATL 😘,476587,,2017-12-01,compliment,compliment
474588,227947,True,Fri Dec 01 09:52:43 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",474586,,2017-12-01,question,question
476592,228262,True,Fri Dec 01 10:30:31 +0000 2017,"@Delta Excellent service all round by your team, great flight back into Edinburgh https://t.co/w4FqBsQZz3",476591,,2017-12-01,compliment,compliment
476594,228263,True,Fri Dec 01 10:25:39 +0000 2017,The 5:20a @Delta to ATL should be illegal. ✈️ MSP-ATL-OKC 😴 I have no one to blame but myself.,476593,,2017-12-01,complaint,complaint
476596,228264,True,Fri Dec 01 10:19:44 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",476595,,2017-12-01,question,question
476598,228265,True,Fri Dec 01 10:19:31 +0000 2017,"Air Mail

@228266 @Delta #mercedes #mercedesbenz #car #classiccar #airmail #luxury https://t.co/9ukDIZjpX9",476597,,2017-12-01,other,other
477191,228403,True,Fri Dec 01 10:56:56 +0000 2017,"Hey @Delta you need more people like Joan working flights from Accra to JFK. Patient, helpful, accommodating.",477190,,2017-12-01,compliment,compliment
477194,228404,True,Fri Dec 01 11:02:32 +0000 2017,@delta love you guys..but I need to change my reward flight..need to come home two days earlier than expected. #lifeofanurse but system is down?,477192,,2017-12-01,question,question
477206,228407,True,Fri Dec 01 10:45:24 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",477205,,2017-12-01,question,question
478228,228625,True,Fri Dec 01 11:29:52 +0000 2017,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",478227,,2017-12-01,question,question
478193,228613,True,Fri Dec 01 12:19:40 +0000 2017,@Delta  gave me a buncha shit at the gate  I️ love you but you gotta do better,478192,,2017-12-01,complaint,complaint
478197,228614,True,Fri Dec 01 11:43:29 +0000 2017,"Fuck me up, @Delta. https://t.co/NqszEf5CXA",478196,,2017-12-01,complaint,complaint
478199,228615,True,Fri Dec 01 12:07:22 +0000 2017,EVERY time I fly @Delta something always goes wrong.,478198,,2017-12-01,complaint,complaint
478202,228616,True,Fri Dec 01 12:06:24 +0000 2017,"@Delta When you have 15 empty seats in economy comfort, maybe upgrade people. Especially is you’re medallion status. #noperks",478200,,2017-12-01,complaint,complaint
478207,228617,True,Fri Dec 01 11:56:38 +0000 2017,“Just remember a smile costs nothing but it gives a lot.” - @Delta flight attendant 👌🏼👌🏼👌🏼,478206,,2017-12-01,compliment,compliment
478209,228618,True,Fri Dec 01 11:55:23 +0000 2017,Should have expected this crud out of @Delta. what's worse the hour delay on the tarmac or the rude ass flight attendant that woke me up?? @Delta #whatsworse,478208,,2017-12-01,complaint,complaint
478216,228620,True,Fri Dec 01 11:53:28 +0000 2017,"Appreciate the compassion, professionalism and customer service focus of the @Delta flight crew who had to deal with a medical emergency on my red eye flight from San Diego to Atlanta.  Nicely done. #DutyRespectIntegrity #lifeofastateforester",478215,,2017-12-01,compliment,compliment
478219,228621,True,Fri Dec 01 11:41:58 +0000 2017,@Delta can I please check to see that my flights for next week have my air miles number as well as my KTN attached?,478217,,2017-12-01,question,question
478222,228622,True,Fri Dec 01 12:06:14 +0000 2017,"I'm at @Delta Sky Club in Orlando, FL https://t.co/uoT4RncRXz",478221,,2017-12-01,other,other
478224,228623,True,Fri Dec 01 11:42:32 +0000 2017,Planes always freak me out @Delta please keep me safe today along with my diabetic supply,478223,,2017-12-01,question,question
478226,228624,True,Fri Dec 01 11:40:52 +0000 2017,@Delta 4 upcoming flights &amp; suddenly I am not able to switch my seat on any. And 1 flight Suddenly me +husband separated. ?? (Using app),478225,,2017-12-01,complaint,complaint
481210,229379,True,Fri Dec 01 13:28:47 +0000 2017,Thank you @Delta,481209,,2017-12-01,compliment,compliment
488937,231432,True,Fri Dec 01 16:20:33 +0000 2017,@Delta flight dl0449 might have the friendliest flight attendant ever.  #customerservice,488936,,2017-12-01,compliment,compliment
481217,229381,True,Fri Dec 01 13:29:44 +0000 2017,Will never fly @Delta again. Flight delayed over 5 hours after just traveling a red eye. Just get me home!!!!!,481216,,2017-12-01,complaint,complaint
488951,231438,True,Fri Dec 01 15:43:46 +0000 2017,When catering doesn’t include enough of each type of meal. Hot meal vs Cheerios. @delta.  At least I get the smell of bacon.,488950,,2017-12-01,complaint,complaint
487022,175369,True,Fri Dec 01 15:38:16 +0000 2017,Currently trying to figure out the best @Delta airport hubs in the Southeast US (not ATL). This girl is flying south for the winter! #crashpad,487021,,2017-12-01,question,question
487027,230894,True,Fri Dec 01 15:29:44 +0000 2017,Great job @Delta with your IVR system. A modern and well-designed experience!,487026,,2017-12-01,compliment,compliment
487029,230895,True,Fri Dec 01 15:29:00 +0000 2017,So first class @Delta is awesome . Never changing,487028,,2017-12-01,compliment,compliment
487043,230898,True,Fri Dec 01 15:43:21 +0000 2017,"After 20 minutes, two representatives, and more verbal repetition of my itinerary than I care to relive, @AmericanAir was incapable of checking my companion (with a ticket) in for our 7:30 AM flight. @Delta I miss you - operate more directs out of DCA &lt;3","487042,487044",,2017-12-01,complaint,complaint
488927,231430,True,Fri Dec 01 16:26:19 +0000 2017,When @Delta keeps changing my mom and I’s flights without notifying us ☹️ you’re going to ruin our Hawaii vacation 😡,488926,,2017-12-01,complaint,complaint
488935,231431,True,Fri Dec 01 16:14:27 +0000 2017,@824 is it possible to fly standby on the 3:15pm flight from SEA to PHX? I’m on the 650pm flight,488934,,2017-12-01,question,question
488939,231433,True,Fri Dec 01 16:13:40 +0000 2017,@Delta can you use a 2017 companion pass to travel 12/30/17 to 1/2/18 as a round trip?,488938,,2017-12-01,question,question
488943,231434,True,Fri Dec 01 05:12:41 +0000 2017,@Delta kudos to your determined Seattle gate agent Beth looking after DL897 SEA to MSP Tues 28 Gate B11; helped me get on standby and was not going to let a ticket coupon issue stop me getting on the flight with my wife instead of my prior  much longer itinerary. Awesome service!,488942,,2017-12-01,compliment,compliment
488945,231435,True,Fri Dec 01 16:11:54 +0000 2017,"Counting down the days @Delta to 
my “Tender TN Christmas” ✈️🎄😌
#TheHolidays #TisTheSeason #NY https://t.co/mmaIPRoHF3",488944,,2017-12-01,compliment,compliment
488947,231436,True,Fri Dec 01 16:07:25 +0000 2017,@Delta I have sky miles with you and recent trip shows 0 miles and NO response from customer service.,488946,,2017-12-01,complaint,complaint
488949,231437,True,Fri Dec 01 15:59:37 +0000 2017,@Delta Yolanda Johnson in Customer Service is my HERO of the day! Thanks again,488948,,2017-12-01,compliment,compliment
488954,231439,True,Fri Dec 01 16:02:26 +0000 2017,"Thanks @Delta for making this a faaaaaaaaaannnn-fricken-tactic day for me. Since your app can’t seem to work, I got to walk all the way back across your terminal with a broken foot just to “attempt” to get my boarding passes. Don’t worry, I’ll handle it since your airline can’t.",488952,,2017-12-01,complaint,complaint
487018,230891,True,Fri Dec 01 15:44:32 +0000 2017,"Thanks to Nancy, the awesome flight attendant on Delta 001 LHR-JFK on Wednesday 11/29, for finding my wallet!!  @Delta",487017,,2017-12-01,compliment,compliment
488956,139911,True,Fri Dec 01 15:42:22 +0000 2017,@Delta why is this old plane still even in your fleet? Tray table is broken. Guy behind me has to POUND on his screen to get it to work. And this is JFK - LAX 😡😡 https://t.co/mkQTCtrZ3y,488955,,2017-12-01,complaint,complaint
490823,231923,True,Fri Dec 01 16:55:29 +0000 2017,@Delta In the Terminal E Sky Lounge at TPA.  Can’t someone empty the trash? https://t.co/RIsoYhc1Zr,490822,,2017-12-01,complaint,complaint
490825,173878,True,Fri Dec 01 16:52:32 +0000 2017,"Waiting for my @Delta flight to board, and they just announced that they are swapping out (since it’s December 1st) our flight meal options. Steak au poirve?  Lobster tail?  Escargot?  Can’t wait to see!!!! https://t.co/lMJvYgNBTR",490824,,2017-12-01,compliment,compliment
490827,231924,True,Fri Dec 01 16:48:14 +0000 2017,@Delta Feeling like I've wasted my time trying to book flights on https://t.co/sDe8152w9d...page continues to crash while searching for flights. Not a great system for booking if a customer cannot even get to the flight choices,490826,,2017-12-01,complaint,complaint
490831,231925,True,Fri Dec 01 16:30:22 +0000 2017,"@Delta should my KTN show up on my phone app boarding pass? If so, it didn't do it.",490830,,2017-12-01,question,question
490835,231926,True,Fri Dec 01 16:42:00 +0000 2017,@Delta just boarded a plane in FC to find a nasty pillow. Can’t do any better that this? #gross https://t.co/FHatpZEsMG,490834,,2017-12-01,complaint,complaint
490843,231927,True,Fri Dec 01 16:40:08 +0000 2017,@Delta got diverted from Asheville to Greenville. Beautiful scenery but not the Ville we were supposed to be at. https://t.co/Iiz3Wbrdxp,490842,,2017-12-01,complaint,complaint
490845,231928,True,Fri Dec 01 16:40:47 +0000 2017,@Delta yals corporate customer care # isn’t working... any other way to reach this department?? Thanks..,"490844,490846",,2017-12-01,question,question
490850,231929,True,Fri Dec 01 16:39:45 +0000 2017,@Delta do yal fly out of Alaska?,490849,,2017-12-01,question,question
471667,227316,True,Fri Dec 01 08:55:22 +0000 2017,@227317 what we doing here boo? We riding out this b????!?My shit getting ready to expire and @AmericanAir has been letting me down for years. What’s up @Delta #downwithnunnsinceday1,471665,,2017-12-01,complaint,complaint
490852,183784,True,Fri Dec 01 16:42:02 +0000 2017,"I'm at @Delta Sky Club in Minneapolis, MN https://t.co/NrjqHmj16t",490851,,2017-12-01,other,other
487020,230892,True,Fri Dec 01 15:39:04 +0000 2017,@DELTA onway to Iceland last Saturday I had to pay for a daypass for the Atl lounge. JFK they said I shouldn't have had to pay. Which is it?,487019,,2017-12-01,question,question
487012,230889,True,Fri Dec 01 15:49:43 +0000 2017,Every time I fly @Delta my flight is delayed. Never fails,"487011,487013",,2017-12-01,complaint,complaint
481220,229382,True,Fri Dec 01 13:27:28 +0000 2017,@Delta Ughhhhh got stuck in the back row of the plane and there’s a nauseous bathroom chemical smell. I don’t know if I can take this for 5:30 hours! 🤢,481218,,2017-12-01,complaint,complaint
484047,230159,True,Fri Dec 01 14:32:31 +0000 2017,@Delta When will reach DL7520 at MAA,484045,,2017-12-01,question,question
482548,229767,True,Fri Dec 01 14:15:43 +0000 2017,@Delta I had to cancel a flight a couple days ago conf HM4ECO and was told I’d get email letting me know refund status. No email. Please advise. Thank you.,"482547,482549",,2017-12-01,complaint,complaint
482551,229768,True,Fri Dec 01 14:00:52 +0000 2017,@Delta will you throw me on this 9:30 JAN to EWR?,"482550,482552",,2017-12-01,question,question
482555,229769,True,Fri Dec 01 14:18:37 +0000 2017,"@Delta Good Morning 
We’re flying to SYD 1 May next year in Delta One. Any chance those seats wil he upgraded to Delta Suites by then?
Thanx",482553,,2017-12-01,question,question
482558,167390,True,Fri Dec 01 13:59:25 +0000 2017,"One year ago today, @Delta returned to #Havana #Cuba after nearly 55 years w/ service from @122828, @122122, &amp; @150414. One of my favorite #Delta flights. #HAVaNiceFlight #DeltaCuba https://t.co/WC3sIVtkog",482557,,2017-12-01,compliment,compliment
482562,229770,True,Fri Dec 01 14:10:32 +0000 2017,In the airport with my girls flying @Delta. Missing the @22254 #sistersquad this morning!! Happy Friday and Happy December ladies! #WheelsUp #UpUpAndAway,482561,,2017-12-01,compliment,compliment
482564,229771,True,Fri Dec 01 14:05:05 +0000 2017,@Delta Sky Priority boarding at Toronto Pearson for flt. 6220. Might want to look into a better system https://t.co/ji6i3ky6lJ,482563,,2017-12-01,complaint,complaint
